자전거ID,출발시각,열2,열1,도착시각,출발보관대,도착보관대,사용시간,출발지,도착지
GJA-0032,20201019151904 ,20201019,151904,20201019154205 ,D-0018,D-0006,2301,아웃백스테이크 앞,우체국 건너편
GJA-0162,20201019152116 ,20201019,152116,20201019154203 ,D-0020,D-0006,2087,교보문고 앞,우체국 건너편
GJA-0199,20201019152519 ,20201019,152519,20201019153208 ,D-0026,D-0021,689,한국투자증권 앞,유안타증권 앞
GJA-0146,20201019152823 ,20201019,152823,20201019162222 ,D-0012,D-0014,9399,롯데마트 앞,의회동 앞
GJA-0185,20201019152850 ,20201019,152850,20201019162224 ,D-0012,D-0014,9374,롯데마트 앞,의회동 앞
GJA-0043,20201019153830 ,20201019,153830,20201019155349 ,D-0020,D-0022,1519,교보문고 앞,상무역 5번 출구 앞
GJA-0054,20201019154217 ,20201019,154217,20201019155931 ,D-0000,D-0018,1714,광주시 111,아웃백스테이크 앞
GJA-0171,20201019154428 ,20201019,154428,20201019155938 ,D-0009,D-0018,1510,쉐보레 앞,아웃백스테이크 앞
GJA-0049,20201019160432 ,20201019,160432,20201019165952 ,D-0039,D-0046,5520,김대중컨벤션센터1,마륵역 앞
GJA-0133,20201019160553 ,20201019,160553,20201019165930 ,D-0039,D-0046,5377,김대중컨벤션센터1,마륵역 앞
GJA-0149,20201019160641 ,20201019,160641,20201019170712 ,D-0018,D-0027,10071,아웃백스테이크 앞,금호대우아파트 앞
GJA-0107,20201019161129 ,20201019,161129,20201019165938 ,D-0039,D-0046,4809,김대중컨벤션센터1,마륵역 앞
GJA-0014,20201019162048 ,20201019,162048,20201019174343 ,D-0034,D-0043,12295,치평동주민센터,상무시민공원 화장실 입구
GJA-0070,20201019162228 ,20201019,162228,20201019164959 ,D-0022,D-0013,2731,상무역 5번 출구 앞,현대해상 앞
GJA-0055,20201019162441 ,20201019,162441,20201019174420 ,D-0033,D-0043,11979,상무골프연습장 앞,상무시민공원 화장실 입구
GJA-0060,20201019162532 ,20201019,162532,20201019164947 ,D-0022,D-0013,2415,상무역 5번 출구 앞,현대해상 앞
GJA-0051,20201019164300 ,20201019,164300,20201019165857 ,D-0025,D-0044,1557,계수초교 앞,상무시민공원 버스승강장
GJA-0054,20201019164431 ,20201019,164431,20201019165508 ,D-0018,D-0014,1077,아웃백스테이크 앞,의회동 앞
GJA-0079,20201019164714 ,20201019,164714,20201019173657 ,D-0022,D-0013,8943,상무역 5번 출구 앞,현대해상 앞
GJA-0146,20201019164752 ,20201019,164752,20201019182851 ,D-0014,D-0015,18099,의회동 앞,한국은행 앞
GJA-0092,20201019164855 ,20201019,164855,20201020094611 ,D-0022,D-0017,929756,상무역 5번 출구 앞,센트럴시티 앞
GJA-0087,20201019165350 ,20201019,165350,20201019171219 ,D-0022,D-0025,5869,상무역 5번 출구 앞,계수초교 앞
GJA-0158,20201019165826 ,20201019,165826,20201019172939 ,D-0022,D-0018,7113,상무역 5번 출구 앞,아웃백스테이크 앞
GJA-0147,20201019165841 ,20201019,165841,20201019171211 ,D-0046,D-0022,5370,마륵역 앞,상무역 5번 출구 앞
GJA-0083,20201019172129 ,20201019,172129,20201019174147 ,D-0021,D-0031,2018,유안타증권 앞,상무시민공원1
GJA-0066,20201019173045 ,20201019,173045,20201019173834 ,D-0000,D-0031,789,광주시 111,상무시민공원1
GJA-0179,20201019173336 ,20201019,173336,20201019174455 ,D-0020,D-0022,1119,교보문고 앞,상무역 5번 출구 앞
GJA-0111,20201019173404 ,20201019,173404,20201019183645 ,D-0009,D-0046,10241,쉐보레 앞,마륵역 앞
GJA-0005,20201019173411 ,20201019,173411,20201019183633 ,D-0009,D-0046,10222,쉐보레 앞,마륵역 앞
GJA-0040,20201019173840 ,20201019,173840,20201019174424 ,D-0025,D-0041,584,계수초교 앞,금호쌍용아파트 202동 앞
GJA-0109,20201019174332 ,20201019,174332,20201019175455 ,D-0043,D-0046,1123,상무시민공원 화장실 입구,마륵역 앞
GJA-0014,20201019174611 ,20201019,174611,20201019184537 ,D-0043,D-0020,9926,상무시민공원 화장실 입구,교보문고 앞
GJA-0055,20201019174616 ,20201019,174616,20201019184549 ,D-0043,D-0018,9933,상무시민공원 화장실 입구,아웃백스테이크 앞
GJA-0088,20201019174718 ,20201019,174718,20201019175137 ,D-0025,D-0020,419,계수초교 앞,교보문고 앞
GJA-0022,20201019174725 ,20201019,174725,20201019182035 ,D-0018,D-0022,7310,아웃백스테이크 앞,상무역 5번 출구 앞
GJA-0142,20201019174749 ,20201019,174749,20201019182212 ,D-0020,D-0022,7463,교보문고 앞,상무역 5번 출구 앞
GJA-0025,20201019180033 ,20201019,180033,20201019182706 ,D-0022,D-0004,2673,상무역 5번 출구 앞,시청 앞
GJA-0080,20201019180647 ,20201019,180647,20201019181109 ,D-0013,D-0031,462,현대해상 앞,상무시민공원1
GJA-0069,20201019181159 ,20201019,181159,20201019181823 ,D-0043,D-0025,664,상무시민공원 화장실 입구,계수초교 앞
GJA-0138,20201019181328 ,20201019,181328,20201019182521 ,D-0022,D-0034,1193,상무역 5번 출구 앞,치평동주민센터
GJA-0077,20201019182022 ,20201019,182022,20201019182636 ,D-0014,D-0007,614,의회동 앞,KBS 앞
GJA-0155,20201019182301 ,20201019,182301,20201019182706 ,D-0034,D-0039,405,치평동주민센터,김대중컨벤션센터1
GJA-0113,20201019182906 ,20201019,182906,20201019183723 ,D-0034,D-0027,817,치평동주민센터,금호대우아파트 앞
GJA-0123,20201019183410 ,20201019,183410,20201019184412 ,D-0007,D-0019,1002,KBS 앞,메이루즈 앞
GJA-0134,20201019185715 ,20201019,185715,20201019190351 ,D-0017,D-0022,4636,센트럴시티 앞,상무역 5번 출구 앞
GJA-0162,20201019192102 ,20201019,192102,20201019193048 ,D-0006,D-0015,946,우체국 건너편,한국은행 앞
GJA-0085,20201019192350 ,20201019,192350,20201019205703 ,D-0039,D-0021,13353,김대중컨벤션센터1,유안타증권 앞
GJA-0159,20201019192527 ,20201019,192527,20201019195046 ,D-0022,D-0020,2519,상무역 5번 출구 앞,교보문고 앞
GJA-0015,20201019193640 ,20201019,193640,20201019210551 ,D-0020,D-0019,16911,교보문고 앞,메이루즈 앞
GJA-0014,20201019193738 ,20201019,193738,20201019210541 ,D-0020,D-0019,16803,교보문고 앞,메이루즈 앞
GJA-0109,20201019194422 ,20201019,194422,20201019211140 ,D-0046,D-0039,16718,마륵역 앞,김대중컨벤션센터1
GJA-0060,20201019194601 ,20201019,194601,20201019213611 ,D-0013,D-0017,19010,현대해상 앞,센트럴시티 앞
GJA-0070,20201019194646 ,20201019,194646,20201019205033 ,D-0013,D-0022,10387,현대해상 앞,상무역 5번 출구 앞
GJA-0010,20201019200037 ,20201019,200037,20201019200535 ,D-0017,D-0013,498,센트럴시티 앞,현대해상 앞
GJA-0161,20201019200047 ,20201019,200047,20201019211443 ,D-0012,D-0013,11396,롯데마트 앞,현대해상 앞
GJA-0102,20201019200112 ,20201019,200112,20201019211445 ,D-0012,D-0013,11333,롯데마트 앞,현대해상 앞
GJA-0053,20201019200629 ,20201019,200629,20201019204252 ,D-0022,D-0027,3623,상무역 5번 출구 앞,금호대우아파트 앞
GJA-0135,20201019200655 ,20201019,200655,20201019211112 ,D-0046,D-0035,10457,마륵역 앞,치평초교 앞
GJA-0013,20201019201144 ,20201019,201144,20201019202515 ,D-0022,D-0027,1371,상무역 5번 출구 앞,금호대우아파트 앞
GJA-0040,20201019201526 ,20201019,201526,20201019202257 ,D-0041,D-0034,731,금호쌍용아파트 202동 앞,치평동주민센터
GJA-0030,20201019202558 ,20201019,202558,20201019203035 ,D-0009,D-0049,477,쉐보레 앞,로잔티움 오피스텔 앞
GJA-0149,20201019202627 ,20201019,202627,20201019205851 ,D-0027,D-0041,3224,금호대우아파트 앞,금호쌍용아파트 202동 앞
GJA-0087,20201019203935 ,20201019,203935,20201019204635 ,D-0025,D-0035,700,계수초교 앞,치평초교 앞
GJA-0138,20201019204019 ,20201019,204019,20201019204810 ,D-0034,D-0029,791,치평동주민센터,현대아파트 옆
GJA-0106,20201019204913 ,20201019,204913,20201019214535 ,D-0035,D-0031,9622,치평초교 앞,상무시민공원1
GJA-0085,20201019205937 ,20201019,205937,20201019211122 ,D-0021,D-0039,5185,유안타증권 앞,김대중컨벤션센터1
GJA-0191,20201020073107 ,20201020,73107,20201020073551 ,D-0020,D-0017,444,교보문고 앞,센트럴시티 앞
GJA-0014,20201020080931 ,20201020,80931,20201020081717 ,D-0019,D-0004,786,메이루즈 앞,시청 앞
GJA-0173,20201020081325 ,20201020,81325,20201020083546 ,D-0006,D-0039,2221,우체국 건너편,김대중컨벤션센터1
GJA-0045,20201020082006 ,20201020,82006,20201020082540 ,D-0013,D-0027,534,현대해상 앞,금호대우아파트 앞
GJA-0053,20201020082631 ,20201020,82631,20201020083615 ,D-0027,D-0034,984,금호대우아파트 앞,치평동주민센터
GJA-0191,20201020083117 ,20201020,83117,20201020083427 ,D-0017,D-0012,310,센트럴시티 앞,롯데마트 앞
GJA-0144,20201020083926 ,20201020,83926,20201020084323 ,D-0006,D-0017,397,우체국 건너편,센트럴시티 앞
GJA-0123,20201020084212 ,20201020,84212,20201020084412 ,D-0019,D-0013,200,메이루즈 앞,현대해상 앞
GJA-0009,20201020084636 ,20201020,84636,20201020085531 ,D-0020,D-0009,895,교보문고 앞,쉐보레 앞
GJA-0077,20201020085341 ,20201020,85341,20201020085723 ,D-0007,D-0015,382,KBS 앞,한국은행 앞
GJA-0045,20201020085651 ,20201020,85651,20201020090153 ,D-0027,D-0034,4502,금호대우아파트 앞,치평동주민센터
GJA-0155,20201020085829 ,20201020,85829,20201020090823 ,D-0039,D-0020,4994,김대중컨벤션센터1,교보문고 앞
GJA-0113,20201020090328 ,20201020,90328,20201020091002 ,D-0027,D-0022,674,금호대우아파트 앞,상무역 5번 출구 앞
GJA-0190,20201020091456 ,20201020,91456,20201020092106 ,D-0046,D-0022,650,마륵역 앞,상무역 5번 출구 앞
GJA-0173,20201020095445 ,20201020,95445,20201020100005 ,D-0039,D-0022,4560,김대중컨벤션센터1,상무역 5번 출구 앞
GJA-0051,20201020111506 ,20201020,111506,20201020113325 ,D-0044,D-0031,1819,상무시민공원 버스승강장,상무시민공원1
GJA-0184,20201020113735 ,20201020,113735,20201020130329 ,D-0004,D-0049,16594,시청 앞,로잔티움 오피스텔 앞
GJA-0047,20201020115045 ,20201020,115045,20201020123757 ,D-0013,D-0012,8712,현대해상 앞,롯데마트 앞
GJA-0045,20201020115110 ,20201020,115110,20201020115831 ,D-0034,D-0022,721,치평동주민센터,상무역 5번 출구 앞
GJA-0190,20201020115808 ,20201020,115808,20201020121017 ,D-0022,D-0025,5209,상무역 5번 출구 앞,계수초교 앞
GJA-0186,20201020122038 ,20201020,122038,20201020134358 ,D-0014,D-0009,12320,의회동 앞,쉐보레 앞
GJA-0185,20201020122039 ,20201020,122039,20201020134354 ,D-0014,D-0009,12315,의회동 앞,쉐보레 앞
GJA-0101,20201020122443 ,20201020,122443,20201020122820 ,D-0004,D-0049,377,시청 앞,로잔티움 오피스텔 앞
GJA-0188,20201020122955 ,20201020,122955,20201020123950 ,D-0031,D-0055,995,상무시민공원1,공연마루 입구
GJA-0158,20201020130909 ,20201020,130909,20201020141833 ,D-0018,D-0020,10924,아웃백스테이크 앞,교보문고 앞
GJA-0022,20201020131052 ,20201020,131052,20201020135434 ,D-0022,D-0046,4382,상무역 5번 출구 앞,마륵역 앞
GJA-0087,20201020133550 ,20201020,133550,20201020134119 ,D-0035,D-0025,569,치평초교 앞,계수초교 앞
GJA-0151,20201020140753 ,20201020,140753,20201020141316 ,D-0034,D-0022,563,치평동주민센터,상무역 5번 출구 앞
GJA-0069,20201020142052 ,20201020,142052,20201020142613 ,D-0025,D-0018,561,계수초교 앞,아웃백스테이크 앞
GJA-0103,20201020143418 ,20201020,143418,20201020144304 ,D-0022,D-0018,886,상무역 5번 출구 앞,아웃백스테이크 앞
GJA-0104,20201020143544 ,20201020,143544,20201020144320 ,D-0022,D-0018,776,상무역 5번 출구 앞,아웃백스테이크 앞
GJA-0070,20201020144309 ,20201020,144309,20201020145020 ,D-0022,D-0018,711,상무역 5번 출구 앞,아웃백스테이크 앞
GJA-0103,20201020150530 ,20201020,150530,20201020153116 ,D-0018,D-0020,2586,아웃백스테이크 앞,교보문고 앞
GJA-0061,20201020151444 ,20201020,151444,20201020152546 ,D-0031,D-0036,1102,상무시민공원1,해오리어린이공원 옆
GJA-0157,20201020152051 ,20201020,152051,20201020152659 ,D-0018,D-0020,608,아웃백스테이크 앞,교보문고 앞
GJA-0158,20201020152502 ,20201020,152502,20201020160403 ,D-0020,D-0016,7901,교보문고 앞,메가커피 앞
GJA-0157,20201020152900 ,20201020,152900,20201020160419 ,D-0020,D-0026,7519,교보문고 앞,한국투자증권 앞
