가상번호,분류,제목,등록일자,처리상태
21789,건설ㆍ교통,동구는 안 그럴 거라 생각합니다 (2),작성일시 : 2020/12/23,답변완료
,,,,(처리완료)
21778,기타,소방도로문제때문에,작성일시 : 2020/12/23,답변완료
,,,,(처리중)
21777,도시ㆍ건축,입주민 안전은 전혀 생각하지않는 광신건설사,작성일시 : 2020/12/23,답변완료
,,,,(처리중)
21773,도시ㆍ건축,가로등교체,작성일시 : 2020/12/22,답변완료
,,,,(처리완료)
21768,보건ㆍ복지,코로나19 조기 극복을 위해 힘을 합해야 합니다.,작성일시 : 2020/12/22,답변완료
,,,,(처리중)
21766,건설ㆍ교통,지원1동 행정복지센터 전기차충전소,작성일시 : 2020/12/22,답변완료
,,,,(중장기시행)
21765,건설ㆍ교통,견인조치바랍니다.,작성일시 : 2020/12/22,답변완료
,,,,(처리중)
21763,환경ㆍ청소,소음,작성일시 : 2020/12/22,답변완료
,,,,(처리완료)
21760,건설ㆍ교통,학운동 행정복지센터 전기차 충전소,작성일시 : 2020/12/21,답변완료
,,,,(처리중)
21747,보건ㆍ복지,육아종합지원센터 행복한 아빠교실 쵝오! (1),작성일시 : 2020/12/20,답변완료
,,,,(처리완료)
21746,건설ㆍ교통,도로 반사경 설치,작성일시 : 2020/12/20,답변완료
,,,,(처리중)
21745,도시ㆍ건축,계림동 그랜드마트 인도 통행방해 불법 점유물 철거 요청드립니다!,작성일시 : 2020/12/20,답변완료
,,,,(처리중)
21744,공원ㆍ체육,푸른길,작성일시 : 2020/12/19,답변완료
,,,,(처리중)
21743,문화ㆍ경제,미로센터에서는 공연이 가능한가요?,작성일시 : 2020/12/19,답변완료
,,,,(처리완료)
21742,건설ㆍ교통,간판,작성일시 : 2020/12/19,답변완료
,,,,(처리중)
21741,건설ㆍ교통,푸른길의 안전과 쾌적함을 지켜주세요,작성일시 : 2020/12/19,답변완료
,,,,(처리완료)
21740,건설ㆍ교통,불법 광고물 정ㅂㄴ,작성일시 : 2020/12/19,답변완료
,,,,(처리완료)
21739,건설ㆍ교통,월남동 버스종점 이전관련,작성일시 : 2020/12/19,답변완료
,,,,(중장기시행)
21738,환경ㆍ청소,주택가 쓰레기 배출,작성일시 : 2020/12/18,답변완료
,,,,(처리중)
21737,문화ㆍ경제,온누리 상품권,작성일시 : 2020/12/18,답변완료
,,,,(처리완료)
21733,건설ㆍ교통,무분별한 불법주정차,작성일시 : 2020/12/18,답변완료
,,,,(처리완료)
21732,건설ㆍ교통,불법적치물 (1),작성일시 : 2020/12/18,답변완료
,,,,(처리중)
21727,미담사례,동구육아종합지원센터 최고예요! (1),작성일시 : 2020/12/18,답변완료
,,,,(처리중)
21724,도시ㆍ건축,수기동 공사관련 피해,작성일시 : 2020/12/18,답변완료
,,,,(처리완료)
21723,건설ㆍ교통,어린이보호구역주차,작성일시 : 2020/12/18,답변완료
,,,,(처리완료)
21720,건설ㆍ교통,전기차충전소,작성일시 : 2020/12/18,답변완료
,,,,(처리중)
21719,기타,동구청장님께,작성일시 : 2020/12/17,답변완료
,,,,(처리완료)
21710,보건ㆍ복지,ㅇ,작성일시 : 2020/12/17,답변완료
,,,,(처리중)
21709,보건ㆍ복지,제발안오게해주세요,작성일시 : 2020/12/17,답변완료
,,,,(처리중)
21708,도시ㆍ건축,소송은 언제 끝나는것입니까?,작성일시 : 2020/12/17,답변완료
,,,,(처리중)
21706,보건ㆍ복지,동구청장님께,작성일시 : 2020/12/17,답변완료
,,,,(처리완료)
21705,도시ㆍ건축,21662 동구평생학습센터 민원 추가 사진첨부,작성일시 : 2020/12/17,답변완료
,,,,(처리중)
21701,환경ㆍ청소,비둘기 먹이주는 주차장,작성일시 : 2020/12/17,답변완료
,,,,(처리중)
21698,기타,동명동 주차문제해결을 위한 빠른대책요망,작성일시 : 2020/12/16,답변완료
,,,,(처리중)
21692,도시ㆍ건축,학동4구역재개발,작성일시 : 2020/12/16,답변완료
,,,,(처리완료)
21691,기타,2020년 8월로 하수관로가 터져 상가 피해관련,작성일시 : 2020/12/16,답변완료
,,,,(처리중)
21690,도시ㆍ건축,수기동 인접건물 공사관련 피해,작성일시 : 2020/12/16,답변완료
,,,,(처리중)
21681,문화ㆍ경제,동명동 문화거리,작성일시 : 2020/12/15,답변완료
,,,,(처리중)
21678,건설ㆍ교통,산수동 그린웰로제비앙 앞 회전로타리,작성일시 : 2020/12/15,답변완료
,,,,(처리완료)
21672,건설ㆍ교통,가로등,작성일시 : 2020/12/15,답변완료
,,,,(처리완료)
21671,도시ㆍ건축,사유지 침해 및 공동담 훼손으로 고발 합니다,작성일시 : 2020/12/14,답변완료
,,,,(처리완료)
21667,건설ㆍ교통,주차단속,작성일시 : 2020/12/14,답변완료
,,,,(처리완료)
21666,도시ㆍ건축,남계교 변경,작성일시 : 2020/12/14,답변완료
,,,,(처리중)
21665,건설ㆍ교통,계림동 홈플 앞 노점야채,작성일시 : 2020/12/14,답변완료
,,,,(처리중)
21662,건설ㆍ교통,동구 평생학습센터 소음발생,작성일시 : 2020/12/14,답변완료
,,,,(처리중)
21661,문화ㆍ경제,학1동에 작은도서관과 공원놀이터쉼터 설치필요,작성일시 : 2020/12/14,답변완료
,,,,(처리완료)
21654,도시ㆍ건축,언제까지 기다려야 하나요? 건축허가계에서는 답변주세요.,작성일시 : 2020/12/13,답변완료
,,,,(처리완료)
21653,건설ㆍ교통,전기차 충전소 추가 설치 - 학동 행정복지센터가 이전한 뒤로 없어져서 매우 불편합니다.,작성일시 : 2020/12/13,답변완료
,,,,(처리완료)
21652,보건ㆍ복지,동명동 걱정이 됩니다 (1),작성일시 : 2020/12/13,답변완료
,,,,(처리완료)
21651,기타,산수2동 불법장애인스티커 발급!!!,작성일시 : 2020/12/13,답변완료
,,,,(처리중)
21650,도시ㆍ건축,추가 서류입니다.,작성일시 : 2020/12/13,답변완료
,,,,(처리완료)
21649,환경ㆍ청소,아침에 청소하시는 어르신들 문제,작성일시 : 2020/12/12,답변완료
,,,,(처리중)
21648,보건ㆍ복지,분식집 직원 마스크 미착용,작성일시 : 2020/12/12,답변완료
,,,,(처리완료)
21647,건설ㆍ교통,횡단보도 설치문의 (1),작성일시 : 2020/12/12,답변완료
,,,,(처리중)
21646,도시ㆍ건축,방화지구 해제 및 등기상 토지 확보 (1),작성일시 : 2020/12/12,답변완료
,,,,(처리완료)
21645,도시ㆍ건축,빠른 답변을 해주세요.,작성일시 : 2020/12/12,답변완료
,,,,(처리완료)
21644,건설ㆍ교통,불법주정차 신고,작성일시 : 2020/12/11,답변완료
,,,,(처리완료)
21643,건설ㆍ교통,금호장례식장에서 유턴시 길합병.나무와 건물로 위험,작성일시 : 2020/12/11,답변완료
,,,,(처리완료)
21642,도시ㆍ건축,집앞 흡연금지관리필요.화재위험,작성일시 : 2020/12/11,답변완료
,,,,(처리완료)
21639,환경ㆍ청소,단사공원에서 허심정 구간에 방치된 쓰레기청소를 부탁드립니다,작성일시 : 2020/12/11,답변완료
,,,,(처리중)
21635,기타,계림동홈플러스앞노점야채,작성일시 : 2020/12/11,답변완료
,,,,(처리중)
21625,건설ㆍ교통,이면도로 단속좀 합시다.,작성일시 : 2020/12/11,답변완료
,,,,(처리완료)
21623,보건ㆍ복지,동명동 맛집거리는 다른세상인가요? (1),작성일시 : 2020/12/11,답변완료
,,,,(처리완료)
21622,보건ㆍ복지,거리두기 상향조정 중 조선대학교 대면시험 관련 (1),작성일시 : 2020/12/10,답변완료
,,,,(처리중)
21621,보건ㆍ복지,거리두기 상향조정 중 조선대학교 대면시험 관련 (1),작성일시 : 2020/12/10,답변완료
,,,,(처리중)
21600,환경ㆍ청소,소음,작성일시 : 2020/12/09,답변완료
,,,,(처리완료)
21599,환경ㆍ청소,소음,작성일시 : 2020/12/09,답변완료
,,,,(처리완료)
21598,건설ㆍ교통,청원서,작성일시 : 2020/12/09,답변완료
,,,,(처리완료)
21593,건설ㆍ교통,지원1동행정복지센터 입구도로 (1),작성일시 : 2020/12/09,답변완료
,,,,(처리중)
21581,건설ㆍ교통,인도(보행자)와 차도의 구분턱 설치 부탁드림니다,작성일시 : 2020/12/09,답변완료
,,,,(처리중)
21579,도시ㆍ건축,동구청의 책임있는 행정부탁드립니다,작성일시 : 2020/12/09,답변완료
,,,,(처리중)
21578,건설ㆍ교통,장기주차차량 신고합니다. (1),작성일시 : 2020/12/09,답변완료
,,,,(처리중)
21577,공원ㆍ체육,동구 청소년 수련관 운영문제,작성일시 : 2020/12/09,답변완료
,,,,(처리완료)
21570,건설ㆍ교통,불법주차 (1),작성일시 : 2020/12/08,답변완료
,,,,(처리완료)
21567,보건ㆍ복지,사회적거리두기인데 사회복지시설에서 음식섭취가 가능한가요?,작성일시 : 2020/12/08,답변완료
,,,,(처리완료)
21566,도시ㆍ건축,건축과의 제대로된 일처리 부탁합니다 (1),작성일시 : 2020/12/08,답변완료
,,,,(처리중)
21560,건설ㆍ교통,코발트 앞 삼거리 포장 공사 언제쯤 끝나나요?,작성일시 : 2020/12/08,답변완료
,,,,(처리중)
21559,도시ㆍ건축,제대로된 답변좀 부탁드립니다 (1),작성일시 : 2020/12/08,답변완료
,,,,(처리중)
21558,도시ㆍ건축,이승석 주무관님 제대로된 답변부탁드립니다,작성일시 : 2020/12/08,답변완료
,,,,(처리중)
21554,환경ㆍ청소,동명동 서석교회옆 재활용품 분리수거 및 배출시간 홍보부탁드립니다.,작성일시 : 2020/12/07,답변완료
,,,,(처리중)
21553,환경ㆍ청소,쓰레기 불법투기 방지를 위한 제안,작성일시 : 2020/12/07,답변완료
,,,,(처리완료)
21552,환경ㆍ청소,불볍 현수막 수거 부탁드립니다!,작성일시 : 2020/12/07,답변완료
,,,,(처리완료)
21548,건설ㆍ교통,버스기사님들 안전운행 교육 강력하게 부탁드립니다,작성일시 : 2020/12/07,답변완료
,,,,(처리완료)
21545,기타,남광주역 불법노점상,작성일시 : 2020/12/07,답변완료
,,,,(처리중)
21544,미담사례,살레시오여자중.고등학교 담길이 아름답습니다! (1),작성일시 : 2020/12/07,답변완료
,,,,(처리완료)
21542,환경ㆍ청소,미미원 옆 골목으로 차량 진입이 어렵습니다 (1),작성일시 : 2020/12/07,답변완료
,,,,(처리중)
21541,건설ㆍ교통,불법주정차 단속 부탁드립니다.,작성일시 : 2020/12/07,답변완료
,,,,(처리완료)
21539,건설ㆍ교통,건설과 하수계 민원 2 (답변 안 하십니까?),작성일시 : 2020/12/07,답변완료
,,,,(처리완료)
21538,도시ㆍ건축,아파트선거관리위원회..?,작성일시 : 2020/12/07,답변완료
,,,,(처리완료)
21536,도시ㆍ건축,도와주세요!!!,작성일시 : 2020/12/07,답변완료
,,,,(처리완료)
21535,도시ㆍ건축,고성이 오가는 아파트 선거관리 위원회,작성일시 : 2020/12/07,답변완료
,,,,(처리완료)
21534,도시ㆍ건축,피난계단공사하다 엘리베이터가 멈추면요?,작성일시 : 2020/12/07,답변완료
,,,,(처리중)
21533,도시ㆍ건축,코로나19도 무섭지만 더 무서운게 있어요.도와주세요,작성일시 : 2020/12/07,답변완료
,,,,(처리완료)
21532,도시ㆍ건축,주민의 고통을 외면하는 동구청 (1),작성일시 : 2020/12/06,답변완료
,,,,(처리중)
21531,환경ㆍ청소,주택가 생활소음 관련입니다.,작성일시 : 2020/12/06,답변완료
,,,,(처리완료)
21530,도시ㆍ건축,동구청장님 및 동구청 직원분들께 감사드립니다 (1),작성일시 : 2020/12/06,답변완료
,,,,(처리완료)
21529,도시ㆍ건축,안전하게 도와주세요!!,작성일시 : 2020/12/05,답변완료
,,,,(처리중)
21528,도시ㆍ건축,주말에도 아침공사 진행하는...,작성일시 : 2020/12/05,답변완료
,,,,(처리중)
21527,도시ㆍ건축,아파트 선거관리위원회 모집 선출방법 공정하지못합니다,작성일시 : 2020/12/05,답변완료
,,,,(처리완료)
21526,건설ㆍ교통,신호등 설치 부탁드립니다 (1),작성일시 : 2020/12/04,답변완료
,,,,(처리중)
21525,건설ㆍ교통,계림동홈플앞노점야채,작성일시 : 2020/12/04,답변완료
,,,,(처리중)
21510,기타,화재대피용 방연마스크 공공기관 비치 협조 의뢰 건.,작성일시 : 2020/12/04,답변완료
,,,,(처리완료)
21505,도시ㆍ건축,이 시기에 피난계단공사 말도 안됩니다,작성일시 : 2020/12/04,답변완료
,,,,(처리중)
21504,건설ㆍ교통,주정차단속 민원 접수및 푸른길 노점상단속,작성일시 : 2020/12/03,답변완료
,,,,(처리중)
21503,건설ㆍ교통,거주자 주차공간 마련바랍니다,작성일시 : 2020/12/03,답변완료
,,,,(처리중)
21500,건설ㆍ교통,도로 통행에 지장이 많습니다. (2),작성일시 : 2020/12/03,답변완료
,,,,(처리중)
21492,문화ㆍ경제,충장축제관련하여(취소인줄 알았는데...),작성일시 : 2020/12/03,답변완료
,,,,(처리완료)
21488,건설ㆍ교통,보행자의 안전을 지켜주세요.,작성일시 : 2020/12/03,답변완료
,,,,(처리완료)
21481,기타,장마피해로 민원을 넜었습니다.해결이 안되내요 (1),작성일시 : 2020/12/03,답변완료
,,,,(처리중)
21479,건설ㆍ교통,내남동 남계교,작성일시 : 2020/12/03,답변완료
,,,,(처리중)
21477,환경ㆍ청소,하수관 덮개 문의드립니다,작성일시 : 2020/12/03,답변완료
,,,,(처리중)
21476,건설ㆍ교통,동구 남계교,작성일시 : 2020/12/03,답변완료
,,,,(처리중)
21475,건설ㆍ교통,가로등,작성일시 : 2020/12/03,답변완료
,,,,(처리완료)
21474,건설ㆍ교통,아이들의 안전을 지켜주세요,작성일시 : 2020/12/03,답변완료
,,,,(처리중)
21465,미담사례,위생과 직원분께 감사드립니다. (1),작성일시 : 2020/12/02,답변완료
,,,,(처리완료)
21464,건설ㆍ교통,가로등,작성일시 : 2020/12/02,답변완료
,,,,(처리완료)
21463,환경ㆍ청소,주택가 소음 (1),작성일시 : 2020/12/02,답변완료
,,,,(처리완료)
21461,건설ㆍ교통,주차 공간 부족,작성일시 : 2020/12/02,답변완료
,,,,(처리완료)
21460,보건ㆍ복지,일반음식점 위생교육,작성일시 : 2020/12/02,답변완료
,,,,(처리중)
21455,건설ㆍ교통,인도와 차도의 구분턱(경계석) 설치 부탁합니다,작성일시 : 2020/12/02,답변완료
,,,,(처리중)
21454,환경ㆍ청소,인도에 불법 적치된 가전제품 (1),작성일시 : 2020/12/02,답변완료
,,,,(처리중)
21452,건설ㆍ교통,인도턱높이조정,작성일시 : 2020/12/02,답변완료
,,,,(처리중)
21451,건설ㆍ교통,건설과 하수계 민원 2,작성일시 : 2020/12/02,답변완료
,,,,(처리완료)
21450,환경ㆍ청소,거주구역 주변 소음 관련입니다.,작성일시 : 2020/12/01,답변완료
,,,,(처리완료)
21447,건설ㆍ교통,주차 공간 아닌곳 안전봉 설치 건의,작성일시 : 2020/12/01,답변완료
,,,,(처리완료)
21446,환경ㆍ청소,노인일자리 건의 합니다,작성일시 : 2020/12/01,답변완료
,,,,(처리중)
21445,건설ㆍ교통,도로 정비 부탁드립니다,작성일시 : 2020/12/01,답변완료
,,,,(처리중)
21441,도시ㆍ건축,학4구역 비산오염 (1),작성일시 : 2020/12/01,답변완료
,,,,(처리완료)
21440,도시ㆍ건축,학4구역 ㅍㅣ피해는 누가책임지나요 (2),작성일시 : 2020/12/01,답변완료
,,,,(처리완료)
21437,도시ㆍ건축,학4구역철거와 (2),작성일시 : 2020/12/01,답변완료
,,,,(처리완료)
21436,건설ㆍ교통,학4구역과구청의무모함 (1),작성일시 : 2020/12/01,답변완료
,,,,(처리완료)
21434,도시ㆍ건축,학4구역 정도프라자,작성일시 : 2020/12/01,답변완료
,,,,(처리중)
21431,환경ㆍ청소,청소부탁드립니다 (1),작성일시 : 2020/12/01,답변완료
,,,,(처리완료)
21430,건설ㆍ교통,남광주시장 옆 천변도로 출근시간 단속요망,작성일시 : 2020/12/01,답변완료
,,,,(처리완료)
21427,건설ㆍ교통,도로 건의합니다,작성일시 : 2020/11/30,답변완료
,,,,(처리완료)
21425,환경ㆍ청소,불법적치물 처리 (3),작성일시 : 2020/11/30,답변완료
